"DEgenes_DCM"	"DEgenes_HCM"	"DEgenes_PPCM"	"DEgenes_IntDCM"	"DEgenes_IntHCM"
"ENSG00000255504"	"ENSG00000137563"	NA	NA	NA
"ENSG00000163513"	"ENSG00000169302"	NA	NA	NA
"ENSG00000249868"	"ENSG00000203706"	NA	NA	NA
"ENSG00000020181"	"ENSG00000230876"	NA	NA	NA
"ENSG00000198597"	"ENSG00000185339"	NA	NA	NA
"ENSG00000181004"	"ENSG00000106278"	NA	NA	NA
"ENSG00000133246"	"ENSG00000269978"	NA	NA	NA
"ENSG00000152154"	"ENSG00000078053"	NA	NA	NA
"ENSG00000225210"	"ENSG00000129038"	NA	NA	NA
"ENSG00000124243"	"ENSG00000242540"	NA	NA	NA
"ENSG00000146809"	"ENSG00000271738"	NA	NA	NA
"ENSG00000108370"	"ENSG00000095713"	NA	NA	NA
"ENSG00000135749"	"ENSG00000059915"	NA	NA	NA
"ENSG00000256092"	"ENSG00000224238"	NA	NA	NA
"ENSG00000224066"	"ENSG00000079931"	NA	NA	NA
"ENSG00000214575"	"ENSG00000147119"	NA	NA	NA
"ENSG00000137193"	"ENSG00000213722"	NA	NA	NA
"ENSG00000267980"	"ENSG00000171243"	NA	NA	NA
"ENSG00000197124"	"ENSG00000185697"	NA	NA	NA
"ENSG00000227954"	"ENSG00000153253"	NA	NA	NA
"ENSG00000184347"	"ENSG00000164082"	NA	NA	NA
"ENSG00000181997"	"ENSG00000248144"	NA	NA	NA
"ENSG00000231346"	"ENSG00000177675"	NA	NA	NA
"ENSG00000196376"	"ENSG00000154529"	NA	NA	NA
"ENSG00000155428"	"ENSG00000225194"	NA	NA	NA
"ENSG00000102385"	"ENSG00000135749"	NA	NA	NA
"ENSG00000159871"	"ENSG00000159713"	NA	NA	NA
"ENSG00000188517"	"ENSG00000229852"	NA	NA	NA
"ENSG00000131459"	"ENSG00000272568"	NA	NA	NA
"ENSG00000113328"	"ENSG00000165474"	NA	NA	NA
"ENSG00000088756"	"ENSG00000135333"	NA	NA	NA
"ENSG00000234817"	"ENSG00000226891"	NA	NA	NA
"ENSG00000197253"	"ENSG00000242600"	NA	NA	NA
"ENSG00000188859"	"ENSG00000102554"	NA	NA	NA
"ENSG00000185565"	"ENSG00000175287"	NA	NA	NA
"ENSG00000138772"	"ENSG00000118257"	NA	NA	NA
"ENSG00000090376"	"ENSG00000102524"	NA	NA	NA
"ENSG00000106336"	"ENSG00000215237"	NA	NA	NA
"ENSG00000179564"	"ENSG00000138435"	NA	NA	NA
"ENSG00000196517"	"ENSG00000143494"	NA	NA	NA
"ENSG00000248712"	"ENSG00000214548"	NA	NA	NA
"ENSG00000138646"	"ENSG00000091972"	NA	NA	NA
"ENSG00000107968"	"ENSG00000253177"	NA	NA	NA
"ENSG00000115363"	"ENSG00000214401"	NA	NA	NA
"ENSG00000247199"	"ENSG00000174640"	NA	NA	NA
"ENSG00000187140"	"ENSG00000106686"	NA	NA	NA
"ENSG00000182853"	"ENSG00000224536"	NA	NA	NA
"ENSG00000261971"	"ENSG00000244617"	NA	NA	NA
"ENSG00000185928"	"ENSG00000172476"	NA	NA	NA
"ENSG00000153208"	"ENSG00000225706"	NA	NA	NA
"ENSG00000120057"	"ENSG00000019582"	NA	NA	NA
"ENSG00000106686"	"ENSG00000144959"	NA	NA	NA
"ENSG00000163666"	"ENSG00000232412"	NA	NA	NA
"ENSG00000231160"	"ENSG00000170571"	NA	NA	NA
"ENSG00000079215"	"ENSG00000235999"	NA	NA	NA
"ENSG00000253764"	"ENSG00000133026"	NA	NA	NA
"ENSG00000168309"	"ENSG00000150628"	NA	NA	NA
"ENSG00000184564"	"ENSG00000163794"	NA	NA	NA
"ENSG00000108947"	"ENSG00000005102"	NA	NA	NA
"ENSG00000224536"	"ENSG00000204950"	NA	NA	NA
"ENSG00000115828"	"ENSG00000168079"	NA	NA	NA
"ENSG00000166292"	"ENSG00000272223"	NA	NA	NA
"ENSG00000243978"	"ENSG00000182704"	NA	NA	NA
"ENSG00000138400"	"ENSG00000160013"	NA	NA	NA
"ENSG00000182566"	"ENSG00000168056"	NA	NA	NA
"ENSG00000233894"	"ENSG00000132688"	NA	NA	NA
"ENSG00000145194"	"ENSG00000272944"	NA	NA	NA
"ENSG00000273018"	"ENSG00000151575"	NA	NA	NA
"ENSG00000261617"	"ENSG00000143786"	NA	NA	NA
"ENSG00000140181"	"ENSG00000254224"	NA	NA	NA
"ENSG00000140285"	"ENSG00000251396"	NA	NA	NA
"ENSG00000198932"	"ENSG00000172243"	NA	NA	NA
"ENSG00000166473"	"ENSG00000224729"	NA	NA	NA
"ENSG00000154645"	"ENSG00000257176"	NA	NA	NA
"ENSG00000237943"	"ENSG00000134830"	NA	NA	NA
"ENSG00000120915"	"ENSG00000261360"	NA	NA	NA
"ENSG00000138435"	"ENSG00000155760"	NA	NA	NA
"ENSG00000006327"	"ENSG00000126218"	NA	NA	NA
"ENSG00000250320"	"ENSG00000121152"	NA	NA	NA
"ENSG00000048707"	"ENSG00000267213"	NA	NA	NA
"ENSG00000255135"	"ENSG00000153064"	NA	NA	NA
"ENSG00000258733"	"ENSG00000184545"	NA	NA	NA
"ENSG00000134323"	"ENSG00000146521"	NA	NA	NA
"ENSG00000188004"	"ENSG00000170837"	NA	NA	NA
"ENSG00000115594"	"ENSG00000214402"	NA	NA	NA
"ENSG00000185669"	"ENSG00000122223"	NA	NA	NA
"ENSG00000111684"	"ENSG00000156222"	NA	NA	NA
"ENSG00000072274"	"ENSG00000162174"	NA	NA	NA
"ENSG00000121900"	"ENSG00000234664"	NA	NA	NA
"ENSG00000176994"	"ENSG00000113594"	NA	NA	NA
"ENSG00000120756"	"ENSG00000270607"	NA	NA	NA
"ENSG00000185033"	"ENSG00000104413"	NA	NA	NA
"ENSG00000198830"	"ENSG00000144909"	NA	NA	NA
"ENSG00000259460"	"ENSG00000210112"	NA	NA	NA
"ENSG00000265401"	"ENSG00000242574"	NA	NA	NA
"ENSG00000125864"	"ENSG00000154645"	NA	NA	NA
"ENSG00000141384"	"ENSG00000103313"	NA	NA	NA
"ENSG00000145390"	"ENSG00000177464"	NA	NA	NA
"ENSG00000136869"	"ENSG00000047597"	NA	NA	NA
"ENSG00000146521"	"ENSG00000187566"	NA	NA	NA
"ENSG00000178026"	"ENSG00000107731"	NA	NA	NA
"ENSG00000134508"	"ENSG00000159189"	NA	NA	NA
"ENSG00000174527"	"ENSG00000146070"	NA	NA	NA
"ENSG00000091137"	"ENSG00000113088"	NA	NA	NA
"ENSG00000267528"	"ENSG00000235978"	NA	NA	NA
"ENSG00000108448"	"ENSG00000164128"	NA	NA	NA
"ENSG00000254461"	"ENSG00000204420"	NA	NA	NA
"ENSG00000241644"	"ENSG00000267939"	NA	NA	NA
"ENSG00000253051"	"ENSG00000112655"	NA	NA	NA
"ENSG00000203593"	"ENSG00000042445"	NA	NA	NA
"ENSG00000231770"	"ENSG00000119686"	NA	NA	NA
"ENSG00000180015"	"ENSG00000146122"	NA	NA	NA
"ENSG00000249846"	"ENSG00000152642"	NA	NA	NA
"ENSG00000106125"	"ENSG00000154655"	NA	NA	NA
"ENSG00000137393"	"ENSG00000236548"	NA	NA	NA
"ENSG00000108984"	"ENSG00000145725"	NA	NA	NA
"ENSG00000256204"	"ENSG00000126709"	NA	NA	NA
"ENSG00000108691"	"ENSG00000203942"	NA	NA	NA
"ENSG00000198756"	"ENSG00000091128"	NA	NA	NA
"ENSG00000211445"	"ENSG00000132185"	NA	NA	NA
"ENSG00000198691"	"ENSG00000161929"	NA	NA	NA
"ENSG00000232412"	"ENSG00000169184"	NA	NA	NA
"ENSG00000253669"	"ENSG00000227082"	NA	NA	NA
"ENSG00000160883"	"ENSG00000176919"	NA	NA	NA
"ENSG00000196126"	"ENSG00000101916"	NA	NA	NA
"ENSG00000165732"	"ENSG00000008517"	NA	NA	NA
"ENSG00000165807"	"ENSG00000115607"	NA	NA	NA
"ENSG00000231784"	"ENSG00000171049"	NA	NA	NA
"ENSG00000106113"	"ENSG00000091106"	NA	NA	NA
"ENSG00000092068"	"ENSG00000020181"	NA	NA	NA
"ENSG00000144057"	"ENSG00000126368"	NA	NA	NA
"ENSG00000036530"	"ENSG00000253389"	NA	NA	NA
"ENSG00000117122"	"ENSG00000136870"	NA	NA	NA
"ENSG00000081181"	"ENSG00000100003"	NA	NA	NA
"ENSG00000154134"	"ENSG00000234418"	NA	NA	NA
"ENSG00000204257"	"ENSG00000109339"	NA	NA	NA
"ENSG00000144724"	"ENSG00000183153"	NA	NA	NA
"ENSG00000179344"	"ENSG00000134376"	NA	NA	NA
"ENSG00000110079"	"ENSG00000139567"	NA	NA	NA
"ENSG00000235641"	"ENSG00000054392"	NA	NA	NA
"ENSG00000171517"	"ENSG00000141665"	NA	NA	NA
"ENSG00000130635"	"ENSG00000198756"	NA	NA	NA
"ENSG00000167984"	"ENSG00000108381"	NA	NA	NA
"ENSG00000145020"	"ENSG00000182575"	NA	NA	NA
"ENSG00000171962"	"ENSG00000038945"	NA	NA	NA
"ENSG00000226891"	"ENSG00000145194"	NA	NA	NA
"ENSG00000268166"	"ENSG00000165209"	NA	NA	NA
"ENSG00000266903"	"ENSG00000110169"	NA	NA	NA
"ENSG00000135097"	"ENSG00000124126"	NA	NA	NA
"ENSG00000141150"	"ENSG00000130203"	NA	NA	NA
"ENSG00000154146"	"ENSG00000006210"	NA	NA	NA
"ENSG00000186230"	"ENSG00000237977"	NA	NA	NA
"ENSG00000149090"	"ENSG00000172215"	NA	NA	NA
"ENSG00000156750"	"ENSG00000182050"	NA	NA	NA
"ENSG00000261366"	"ENSG00000117592"	NA	NA	NA
"ENSG00000235387"	"ENSG00000151322"	NA	NA	NA
"ENSG00000154065"	"ENSG00000185090"	NA	NA	NA
"ENSG00000162174"	"ENSG00000175928"	NA	NA	NA
"ENSG00000142694"	"ENSG00000239998"	NA	NA	NA
"ENSG00000272768"	"ENSG00000261275"	NA	NA	NA
"ENSG00000258311"	"ENSG00000188015"	NA	NA	NA
"ENSG00000210112"	"ENSG00000248712"	NA	NA	NA
"ENSG00000163050"	"ENSG00000133985"	NA	NA	NA
"ENSG00000236066"	"ENSG00000244119"	NA	NA	NA
"ENSG00000165511"	"ENSG00000243056"	NA	NA	NA
"ENSG00000033122"	"ENSG00000182197"	NA	NA	NA
"ENSG00000165917"	"ENSG00000177182"	NA	NA	NA
"ENSG00000122420"	"ENSG00000092758"	NA	NA	NA
"ENSG00000167553"	"ENSG00000205593"	NA	NA	NA
"ENSG00000054392"	"ENSG00000171596"	NA	NA	NA
"ENSG00000227260"	"ENSG00000235770"	NA	NA	NA
"ENSG00000164078"	"ENSG00000120756"	NA	NA	NA
"ENSG00000196482"	"ENSG00000120162"	NA	NA	NA
"ENSG00000182487"	"ENSG00000118004"	NA	NA	NA
"ENSG00000204397"	"ENSG00000138622"	NA	NA	NA
"ENSG00000188878"	"ENSG00000154263"	NA	NA	NA
"ENSG00000118526"	"ENSG00000272048"	NA	NA	NA
"ENSG00000272138"	"ENSG00000230606"	NA	NA	NA
"ENSG00000267121"	"ENSG00000113916"	NA	NA	NA
"ENSG00000140199"	"ENSG00000184194"	NA	NA	NA
"ENSG00000160781"	"ENSG00000270010"	NA	NA	NA
"ENSG00000186340"	"ENSG00000260641"	NA	NA	NA
"ENSG00000232810"	"ENSG00000180672"	NA	NA	NA
"ENSG00000157992"	"ENSG00000099338"	NA	NA	NA
"ENSG00000179406"	"ENSG00000255250"	NA	NA	NA
"ENSG00000184040"	"ENSG00000106785"	NA	NA	NA
"ENSG00000105204"	"ENSG00000106125"	NA	NA	NA
"ENSG00000226679"	"ENSG00000233117"	NA	NA	NA
"ENSG00000241935"	"ENSG00000135436"	NA	NA	NA
"ENSG00000000938"	"ENSG00000226197"	NA	NA	NA
"ENSG00000257176"	"ENSG00000142279"	NA	NA	NA
"ENSG00000128602"	"ENSG00000099889"	NA	NA	NA
"ENSG00000172733"	"ENSG00000119138"	NA	NA	NA
"ENSG00000267421"	"ENSG00000239474"	NA	NA	NA
"ENSG00000134253"	"ENSG00000171962"	NA	NA	NA
"ENSG00000092439"	"ENSG00000227825"	NA	NA	NA
"ENSG00000185313"	"ENSG00000089685"	NA	NA	NA
"ENSG00000237697"	"ENSG00000156970"	NA	NA	NA
"ENSG00000257704"	"ENSG00000148773"	NA	NA	NA
"ENSG00000115919"	"ENSG00000133466"	NA	NA	NA
"ENSG00000220201"	"ENSG00000175220"	NA	NA	NA
"ENSG00000140254"	"ENSG00000137203"	NA	NA	NA
"ENSG00000256540"	"ENSG00000162755"	NA	NA	NA
"ENSG00000175857"	"ENSG00000264198"	NA	NA	NA
"ENSG00000184792"	"ENSG00000114646"	NA	NA	NA
"ENSG00000154269"	"ENSG00000188706"	NA	NA	NA
"ENSG00000102908"	"ENSG00000150471"	NA	NA	NA
"ENSG00000144802"	"ENSG00000167995"	NA	NA	NA
"ENSG00000253177"	"ENSG00000154451"	NA	NA	NA
"ENSG00000239149"	"ENSG00000204588"	NA	NA	NA
"ENSG00000125851"	"ENSG00000143994"	NA	NA	NA
"ENSG00000116260"	"ENSG00000230148"	NA	NA	NA
"ENSG00000186326"	"ENSG00000134253"	NA	NA	NA
"ENSG00000124126"	"ENSG00000165810"	NA	NA	NA
"ENSG00000020633"	"ENSG00000109610"	NA	NA	NA
"ENSG00000264235"	"ENSG00000185860"	NA	NA	NA
"ENSG00000011201"	"ENSG00000235565"	NA	NA	NA
"ENSG00000106077"	"ENSG00000133134"	NA	NA	NA
"ENSG00000141665"	"ENSG00000130595"	NA	NA	NA
"ENSG00000272973"	"ENSG00000269959"	NA	NA	NA
"ENSG00000205364"	"ENSG00000186638"	NA	NA	NA
"ENSG00000237886"	"ENSG00000183154"	NA	NA	NA
"ENSG00000232855"	"ENSG00000235436"	NA	NA	NA
"ENSG00000150628"	"ENSG00000163599"	NA	NA	NA
"ENSG00000112319"	"ENSG00000144034"	NA	NA	NA
"ENSG00000168658"	"ENSG00000223695"	NA	NA	NA
"ENSG00000100234"	"ENSG00000223478"	NA	NA	NA
"ENSG00000163884"	"ENSG00000153237"	NA	NA	NA
"ENSG00000147255"	"ENSG00000073605"	NA	NA	NA
"ENSG00000255090"	"ENSG00000081803"	NA	NA	NA
"ENSG00000152092"	"ENSG00000163071"	NA	NA	NA
"ENSG00000162551"	"ENSG00000101470"	NA	NA	NA
"ENSG00000205517"	"ENSG00000272715"	NA	NA	NA
"ENSG00000135766"	"ENSG00000124766"	NA	NA	NA
"ENSG00000213760"	"ENSG00000136960"	NA	NA	NA
"ENSG00000158113"	"ENSG00000213574"	NA	NA	NA
"ENSG00000099860"	"ENSG00000073861"	NA	NA	NA
"ENSG00000073008"	"ENSG00000260196"	NA	NA	NA
"ENSG00000169891"	"ENSG00000196126"	NA	NA	NA
"ENSG00000159374"	"ENSG00000226015"	NA	NA	NA
"ENSG00000136436"	"ENSG00000181631"	NA	NA	NA
"ENSG00000204442"	"ENSG00000174403"	NA	NA	NA
"ENSG00000187486"	"ENSG00000155090"	NA	NA	NA
"ENSG00000244300"	"ENSG00000147036"	NA	NA	NA
"ENSG00000134602"	"ENSG00000134013"	NA	NA	NA
"ENSG00000205740"	"ENSG00000173198"	NA	NA	NA
"ENSG00000230037"	"ENSG00000137878"	NA	NA	NA
"ENSG00000196850"	"ENSG00000189334"	NA	NA	NA
"ENSG00000154529"	"ENSG00000180481"	NA	NA	NA
"ENSG00000254453"	"ENSG00000171160"	NA	NA	NA
"ENSG00000126803"	"ENSG00000181240"	NA	NA	NA
"ENSG00000266402"	"ENSG00000006042"	NA	NA	NA
"ENSG00000151079"	"ENSG00000151892"	NA	NA	NA
"ENSG00000204282"	"ENSG00000183690"	NA	NA	NA
"ENSG00000120162"	"ENSG00000091262"	NA	NA	NA
"ENSG00000273374"	"ENSG00000124243"	NA	NA	NA
"ENSG00000180287"	"ENSG00000101447"	NA	NA	NA
"ENSG00000226754"	"ENSG00000174175"	NA	NA	NA
"ENSG00000204287"	"ENSG00000145794"	NA	NA	NA
"ENSG00000272669"	"ENSG00000228624"	NA	NA	NA
"ENSG00000115252"	"ENSG00000049283"	NA	NA	NA
"ENSG00000164176"	"ENSG00000135426"	NA	NA	NA
"ENSG00000134042"	"ENSG00000186354"	NA	NA	NA
"ENSG00000138722"	"ENSG00000087116"	NA	NA	NA
"ENSG00000250392"	"ENSG00000155011"	NA	NA	NA
"ENSG00000157766"	"ENSG00000115523"	NA	NA	NA
"ENSG00000261280"	"ENSG00000185928"	NA	NA	NA
"ENSG00000235770"	"ENSG00000075218"	NA	NA	NA
"ENSG00000232872"	"ENSG00000011201"	NA	NA	NA
"ENSG00000272379"	"ENSG00000188677"	NA	NA	NA
"ENSG00000235750"	"ENSG00000236882"	NA	NA	NA
"ENSG00000236155"	"ENSG00000102466"	NA	NA	NA
"ENSG00000235217"	"ENSG00000104883"	NA	NA	NA
"ENSG00000173698"	"ENSG00000147642"	NA	NA	NA
"ENSG00000260841"	"ENSG00000152128"	NA	NA	NA
"ENSG00000152726"	"ENSG00000154065"	NA	NA	NA
"ENSG00000105963"	"ENSG00000134463"	NA	NA	NA
"ENSG00000152779"	"ENSG00000226174"	NA	NA	NA
"ENSG00000196405"	"ENSG00000147255"	NA	NA	NA
"ENSG00000089199"	"ENSG00000143502"	NA	NA	NA
"ENSG00000225177"	"ENSG00000136404"	NA	NA	NA
"ENSG00000138346"	"ENSG00000187595"	NA	NA	NA
"ENSG00000143502"	"ENSG00000133661"	NA	NA	NA
"ENSG00000248367"	"ENSG00000167106"	NA	NA	NA
"ENSG00000152128"	"ENSG00000261971"	NA	NA	NA
"ENSG00000214402"	"ENSG00000075643"	NA	NA	NA
"ENSG00000159399"	"ENSG00000139985"	NA	NA	NA
"ENSG00000198502"	"ENSG00000215424"	NA	NA	NA
"ENSG00000261600"	"ENSG00000185168"	NA	NA	NA
"ENSG00000183397"	"ENSG00000180096"	NA	NA	NA
"ENSG00000166546"	"ENSG00000123095"	NA	NA	NA
"ENSG00000272568"	"ENSG00000183798"	NA	NA	NA
"ENSG00000178150"	"ENSG00000250899"	NA	NA	NA
"ENSG00000196533"	"ENSG00000232855"	NA	NA	NA
"ENSG00000145365"	"ENSG00000160766"	NA	NA	NA
"ENSG00000259901"	"ENSG00000185105"	NA	NA	NA
"ENSG00000153234"	"ENSG00000247950"	NA	NA	NA
"ENSG00000185519"	"ENSG00000227110"	NA	NA	NA
"ENSG00000267532"	"ENSG00000256673"	NA	NA	NA
"ENSG00000124151"	"ENSG00000213190"	NA	NA	NA
"ENSG00000174514"	"ENSG00000102886"	NA	NA	NA
"ENSG00000237523"	"ENSG00000122862"	NA	NA	NA
"ENSG00000229588"	"ENSG00000205268"	NA	NA	NA
"ENSG00000182195"	"ENSG00000262766"	NA	NA	NA
"ENSG00000140795"	"ENSG00000267980"	NA	NA	NA
"ENSG00000170837"	"ENSG00000114251"	NA	NA	NA
"ENSG00000171703"	"ENSG00000167553"	NA	NA	NA
"ENSG00000235978"	"ENSG00000147180"	NA	NA	NA
"ENSG00000115665"	"ENSG00000106537"	NA	NA	NA
"ENSG00000162591"	"ENSG00000106511"	NA	NA	NA
"ENSG00000008513"	"ENSG00000137077"	NA	NA	NA
"ENSG00000137571"	"ENSG00000215246"	NA	NA	NA
"ENSG00000168542"	"ENSG00000227260"	NA	NA	NA
"ENSG00000248115"	"ENSG00000272761"	NA	NA	NA
"ENSG00000259605"	"ENSG00000062524"	NA	NA	NA
"ENSG00000085491"	"ENSG00000204055"	NA	NA	NA
"ENSG00000148053"	"ENSG00000160781"	NA	NA	NA
"ENSG00000111052"	"ENSG00000272501"	NA	NA	NA
"ENSG00000088882"	"ENSG00000183570"	NA	NA	NA
"ENSG00000123219"	"ENSG00000257526"	NA	NA	NA
"ENSG00000101871"	"ENSG00000182836"	NA	NA	NA
"ENSG00000163590"	"ENSG00000080986"	NA	NA	NA
"ENSG00000003436"	"ENSG00000228175"	NA	NA	NA
"ENSG00000100644"	"ENSG00000112299"	NA	NA	NA
"ENSG00000168546"	"ENSG00000203727"	NA	NA	NA
"ENSG00000163399"	"ENSG00000261600"	NA	NA	NA
"ENSG00000005187"	"ENSG00000215533"	NA	NA	NA
"ENSG00000245213"	"ENSG00000181773"	NA	NA	NA
"ENSG00000249460"	"ENSG00000171552"	NA	NA	NA
"ENSG00000124466"	"ENSG00000247199"	NA	NA	NA
"ENSG00000224934"	"ENSG00000259901"	NA	NA	NA
"ENSG00000244306"	"ENSG00000143740"	NA	NA	NA
"ENSG00000167210"	"ENSG00000133019"	NA	NA	NA
"ENSG00000235823"	"ENSG00000128383"	NA	NA	NA
"ENSG00000007516"	"ENSG00000169071"	NA	NA	NA
"ENSG00000075426"	"ENSG00000163814"	NA	NA	NA
"ENSG00000023892"	"ENSG00000254810"	NA	NA	NA
"ENSG00000130201"	"ENSG00000055118"	NA	NA	NA
"ENSG00000257556"	"ENSG00000139344"	NA	NA	NA
"ENSG00000026297"	"ENSG00000259877"	NA	NA	NA
"ENSG00000206384"	"ENSG00000235092"	NA	NA	NA
"ENSG00000245688"	"ENSG00000234817"	NA	NA	NA
"ENSG00000100100"	"ENSG00000235927"	NA	NA	NA
"ENSG00000235098"	"ENSG00000153993"	NA	NA	NA
"ENSG00000008226"	"ENSG00000094963"	NA	NA	NA
"ENSG00000165923"	"ENSG00000165511"	NA	NA	NA
"ENSG00000160766"	"ENSG00000091129"	NA	NA	NA
"ENSG00000267498"	"ENSG00000258733"	NA	NA	NA
"ENSG00000152642"	"ENSG00000181444"	NA	NA	NA
"ENSG00000135111"	"ENSG00000088726"	NA	NA	NA
"ENSG00000163536"	"ENSG00000204287"	NA	NA	NA
"ENSG00000107242"	"ENSG00000198400"	NA	NA	NA
"ENSG00000111885"	"ENSG00000261925"	NA	NA	NA
"ENSG00000142408"	"ENSG00000261827"	NA	NA	NA
"ENSG00000142279"	"ENSG00000149212"	NA	NA	NA
"ENSG00000238198"	"ENSG00000261468"	NA	NA	NA
"ENSG00000241769"	"ENSG00000250392"	NA	NA	NA
"ENSG00000204934"	"ENSG00000134508"	NA	NA	NA
"ENSG00000143119"	"ENSG00000198691"	NA	NA	NA
"ENSG00000112137"	"ENSG00000204802"	NA	NA	NA
"ENSG00000125337"	"ENSG00000140678"	NA	NA	NA
"ENSG00000147257"	"ENSG00000167964"	NA	NA	NA
"ENSG00000273117"	"ENSG00000261596"	NA	NA	NA
"ENSG00000087258"	"ENSG00000116852"	NA	NA	NA
"ENSG00000273096"	"ENSG00000035862"	NA	NA	NA
"ENSG00000269946"	"ENSG00000184363"	NA	NA	NA
"ENSG00000169302"	"ENSG00000249264"	NA	NA	NA
"ENSG00000145416"	"ENSG00000138722"	NA	NA	NA
"ENSG00000235257"	"ENSG00000184937"	NA	NA	NA
"ENSG00000225731"	"ENSG00000163694"	NA	NA	NA
"ENSG00000110169"	"ENSG00000238193"	NA	NA	NA
"ENSG00000152422"	"ENSG00000272463"	NA	NA	NA
"ENSG00000200556"	"ENSG00000271780"	NA	NA	NA
"ENSG00000182218"	"ENSG00000235641"	NA	NA	NA
"ENSG00000163520"	"ENSG00000135472"	NA	NA	NA
"ENSG00000161649"	"ENSG00000271826"	NA	NA	NA
"ENSG00000214264"	"ENSG00000207864"	NA	NA	NA
"ENSG00000273007"	"ENSG00000134460"	NA	NA	NA
"ENSG00000131409"	"ENSG00000126262"	NA	NA	NA
"ENSG00000228035"	"ENSG00000146540"	NA	NA	NA
"ENSG00000272782"	"ENSG00000154760"	NA	NA	NA
"ENSG00000169231"	"ENSG00000124151"	NA	NA	NA
"ENSG00000175220"	"ENSG00000166432"	NA	NA	NA
"ENSG00000078053"	"ENSG00000175426"	NA	NA	NA
"ENSG00000015475"	"ENSG00000167850"	NA	NA	NA
"ENSG00000210127"	"ENSG00000023445"	NA	NA	NA
"ENSG00000272688"	"ENSG00000109854"	NA	NA	NA
"ENSG00000257218"	"ENSG00000236155"	NA	NA	NA
"ENSG00000226281"	"ENSG00000156127"	NA	NA	NA
"ENSG00000108641"	"ENSG00000272129"	NA	NA	NA
"ENSG00000273100"	"ENSG00000137752"	NA	NA	NA
"ENSG00000135945"	"ENSG00000226471"	NA	NA	NA
"ENSG00000035862"	"ENSG00000236914"	NA	NA	NA
"ENSG00000234719"	"ENSG00000179348"	NA	NA	NA
"ENSG00000260711"	"ENSG00000122254"	NA	NA	NA
"ENSG00000101695"	"ENSG00000270069"	NA	NA	NA
"ENSG00000226849"	"ENSG00000204248"	NA	NA	NA
"ENSG00000197375"	"ENSG00000260233"	NA	NA	NA
"ENSG00000100979"	"ENSG00000179604"	NA	NA	NA
"ENSG00000133026"	"ENSG00000137941"	NA	NA	NA
"ENSG00000218018"	"ENSG00000160886"	NA	NA	NA
"ENSG00000155465"	"ENSG00000188729"	NA	NA	NA
"ENSG00000023445"	"ENSG00000239528"	NA	NA	NA
"ENSG00000174586"	"ENSG00000137965"	NA	NA	NA
"ENSG00000059915"	"ENSG00000259687"	NA	NA	NA
"ENSG00000226913"	"ENSG00000186074"	NA	NA	NA
"ENSG00000118785"	"ENSG00000144485"	NA	NA	NA
"ENSG00000120907"	"ENSG00000150630"	NA	NA	NA
"ENSG00000185507"	"ENSG00000177409"	NA	NA	NA
"ENSG00000102575"	"ENSG00000105204"	NA	NA	NA
"ENSG00000110786"	"ENSG00000271714"	NA	NA	NA
"ENSG00000228275"	"ENSG00000167588"	NA	NA	NA
"ENSG00000151164"	"ENSG00000111666"	NA	NA	NA
"ENSG00000169504"	"ENSG00000255145"	NA	NA	NA
"ENSG00000177034"	"ENSG00000178162"	NA	NA	NA
"ENSG00000147100"	"ENSG00000267414"	NA	NA	NA
"ENSG00000124749"	"ENSG00000059377"	NA	NA	NA
"ENSG00000111331"	"ENSG00000162415"	NA	NA	NA
"ENSG00000260852"	"ENSG00000178150"	NA	NA	NA
"ENSG00000171552"	"ENSG00000185033"	NA	NA	NA
"ENSG00000213145"	"ENSG00000158006"	NA	NA	NA
"ENSG00000125122"	"ENSG00000163399"	NA	NA	NA
"ENSG00000177182"	"ENSG00000076555"	NA	NA	NA
"ENSG00000085840"	"ENSG00000255504"	NA	NA	NA
"ENSG00000117500"	"ENSG00000135547"	NA	NA	NA
"ENSG00000270959"	"ENSG00000260911"	NA	NA	NA
"ENSG00000172476"	"ENSG00000213402"	NA	NA	NA
"ENSG00000157399"	"ENSG00000239704"	NA	NA	NA
"ENSG00000232931"	"ENSG00000137168"	NA	NA	NA
"ENSG00000171848"	"ENSG00000157992"	NA	NA	NA
"ENSG00000079841"	"ENSG00000249087"	NA	NA	NA
"ENSG00000108771"	"ENSG00000162461"	NA	NA	NA
"ENSG00000143153"	"ENSG00000050344"	NA	NA	NA
"ENSG00000227825"	"ENSG00000157399"	NA	NA	NA
"ENSG00000259877"	"ENSG00000077264"	NA	NA	NA
"ENSG00000215910"	"ENSG00000237773"	NA	NA	NA
"ENSG00000126016"	"ENSG00000169783"	NA	NA	NA
"ENSG00000094755"	"ENSG00000137193"	NA	NA	NA
"ENSG00000198805"	"ENSG00000214711"	NA	NA	NA
"ENSG00000145244"	"ENSG00000269887"	NA	NA	NA
"ENSG00000242600"	"ENSG00000235257"	NA	NA	NA
"ENSG00000151917"	"ENSG00000035403"	NA	NA	NA
"ENSG00000165175"	"ENSG00000260918"	NA	NA	NA
"ENSG00000099954"	"ENSG00000185507"	NA	NA	NA
"ENSG00000183486"	"ENSG00000101638"	NA	NA	NA
"ENSG00000104413"	"ENSG00000105246"	NA	NA	NA
"ENSG00000147382"	"ENSG00000033867"	NA	NA	NA
"ENSG00000162739"	"ENSG00000170921"	NA	NA	NA
"ENSG00000171160"	"ENSG00000198870"	NA	NA	NA
